"manzanac","ed1","ed2","ed3","ed4","ed5","ed6","ed7","ed8","ed9","ed10","ed11","ed12","ed13","ed14","ed15"
"7600110000000002080303",1,0,1,0,1,0,0,0,1,0,0,0,1,1,0
"7600110000000002120415",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002130320",0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
"7600110000000002080111",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7600110000000002170107",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120121",0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
"7600110000000002090314",0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
"7600110000000002050114",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"7600110000000002170117",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"7600110000000002120514",0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
"7600110000000002090407",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7600110000000002170109",0,0,0,1,0,0,1,0,1,2,0,1,0,0,0
"7600110000000002150112",0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
"7600110000000002040108",3,1,0,0,0,1,1,0,0,1,1,1,0,1,0
"7600110000000002110210",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"7600110000000002030151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002110407",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7600110000000002010109",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
"7600110000000002090403",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"7600110000000002200304",0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"7600110000000002200217",1,0,1,1,0,1,2,0,0,0,0,1,0,2,1
"7600110000000002090103",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002090102",0,0,1,1,0,0,0,0,1,0,0,0,2,0,0
"7600110000000002090315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090210",1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
"7600110000000002130209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002130410",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7600110000000002200202",2,1,0,0,0,0,1,0,1,1,1,0,2,2,0
"7600110000000002060104",0,1,1,3,0,0,2,0,1,1,0,3,0,1,0
"7600110000000002120404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000003050104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120106",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000002200113",1,1,1,0,2,1,0,0,0,1,1,1,0,0,0
"7600110000000002200302",0,0,0,0,2,0,0,0,2,2,0,1,1,1,1
"7600110000000002120406",0,0,1,0,1,0,0,0,0,1,2,1,1,0,0
"7600110000000002120303",0,0,0,0,1,1,0,0,0,1,0,0,0,2,0
"7600110000000002010224",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"7600110000000002090305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002030149",1,0,0,0,1,0,2,0,1,2,0,0,1,0,0
"7600110000000002130406",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002040138",2,0,2,0,1,1,0,1,0,3,0,0,0,1,0
"7600110000000002200122",0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
"7600110000000002200207",1,0,0,3,0,0,0,0,0,0,2,1,0,1,1
"7600110000000002090204",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000002010104",0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
"7600110000000002080304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002210112",3,1,0,0,1,2,1,1,0,1,3,0,0,0,0
"7600110000000002010106",0,1,1,0,0,0,0,2,1,1,0,1,0,0,1
"7600110000000002130408",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7600110000000002080309",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002020102",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"7600110000000002130404",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7600110000000002090213",0,0,0,0,2,0,0,2,0,0,0,1,0,0,1
"7600110000000002020101",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7600110000000002090410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120416",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"7600110000000002040110",1,0,0,2,0,1,0,3,0,1,1,0,0,1,1
"7600110000000002080405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090205",0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"7600110000000002120503",0,1,0,0,0,4,1,2,0,0,0,0,0,1,0
"7600110000000002220319",0,0,1,0,1,0,0,2,2,0,2,0,0,1,1
"7600110000000002130109",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002060107",1,1,1,0,0,2,1,1,0,1,1,2,0,1,0
"7600110000000002120502",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
"7600110000000002120402",0,0,0,2,1,0,0,1,2,0,0,0,1,0,2
"7600110000000002110408",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
"7600110000000002060120",1,1,0,1,2,0,0,0,0,1,0,0,0,1,0
"7600110000000002090416",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000002170114",1,0,2,2,0,1,0,0,0,0,1,1,2,0,1
"7600110000000002210208",1,0,0,1,0,0,0,1,0,2,1,1,0,1,1
"7600110000000002060210",1,0,1,0,0,0,1,0,0,1,2,0,0,0,1
"7600110000000002040115",0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
"7600110000000002080301",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002060216",0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"7600110000000002030109",0,2,1,1,2,0,1,3,1,2,2,1,1,0,1
"7600110000000002060110",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7600110000000002110111",3,2,4,2,3,2,2,8,2,4,7,2,1,5,1
"7600110000000002130204",0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
"7600110000000002010107",2,1,1,2,0,1,2,0,1,1,1,0,0,1,0
"7600110000000002080314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120109",0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
"7600110000000002110413",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"7600110000000002130213",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7600110000000002210204",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"7600110000000002200115",0,2,2,2,0,0,0,1,0,0,0,0,4,1,2
"7600110000000002200212",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
"7600110000000002210209",0,0,0,0,0,0,2,0,0,1,0,1,1,1,0
"7600110000000002070103",0,1,0,0,0,1,1,0,0,1,0,1,2,0,0
"7600110000000002200206",0,0,1,0,1,0,1,0,1,2,0,0,2,0,0
"7600110000000002200205",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000002210104",0,1,0,0,0,0,0,0,1,0,0,2,0,0,2
"7600110000000002210107",0,0,2,2,0,0,1,0,1,0,0,1,0,0,0
"7600110000000002130106",0,0,0,0,0,1,0,0,0,1,2,0,1,1,1
"7600110000000004200209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7600110000000002120209",0,1,0,0,0,0,0,1,1,2,0,1,0,0,0
"7600110000000003050111",0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
"7600110000000002060214",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"7600110000000002070116",0,0,1,0,2,2,1,0,0,1,2,0,2,0,0
"7600110000000002220312",0,0,1,0,0,3,0,0,1,1,0,1,1,0,0
"7600110000000002080318",0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
"7600110000000002220201",0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"7600110000000002120518",0,1,0,1,0,1,0,0,0,0,1,0,0,2,2
"7600110000000003050113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002170106",0,0,1,0,0,1,0,1,1,1,0,1,0,0,0
"7600110000000002010108",2,1,1,1,0,0,1,0,0,1,0,1,2,0,3
"7600110000000002090408",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"7600110000000002080213",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7600110000000002010313",1,2,0,1,2,1,0,0,1,2,3,4,1,1,1
"7600110000000002210116",0,0,0,0,2,0,0,0,1,0,0,0,1,3,2
"7600110000000002200219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002060307",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7600110000000002060208",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002040109",3,0,2,0,1,1,1,1,0,0,0,1,1,1,0
"7600110000000002120517",0,1,0,1,2,0,0,0,0,0,1,0,0,1,0
"7600110000000002220412",0,0,0,0,0,1,0,0,2,2,1,0,2,2,0
"7600110000000002060221",1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"7600110000000002090316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002170202",0,0,0,0,1,0,0,1,0,0,1,0,0,3,0
"7600110000000002210105",0,0,0,0,0,0,0,2,2,0,1,0,2,2,2
"7600110000000002210222",0,0,0,0,0,3,1,0,1,0,0,0,0,0,0
"7600110000000002120101",0,0,0,0,0,0,0,1,1,1,0,2,1,0,1
"7600110000000002010228",0,0,0,0,0,0,1,0,0,0,1,2,0,1,1
"7600110000000002010103",0,1,1,2,0,2,2,0,3,2,1,2,0,0,0
"7600110000000002030115",0,0,0,0,0,2,0,0,1,0,1,1,1,0,0
"7600110000000002210213",1,1,1,0,2,2,0,1,2,1,0,1,0,3,1
"7600110000000002200216",1,0,0,1,1,0,2,0,2,1,0,0,1,1,1
"7600110000000002070108",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"7600110000000002080114",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"7600110000000002010204",1,1,0,1,1,0,0,1,3,1,3,0,1,1,0
"7600110000000002210218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000003050103",0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
"7600110000000002220311",0,0,1,1,1,0,1,1,0,1,0,1,0,0,2
"7600110000000002110301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120411",2,0,0,0,0,0,1,1,1,1,0,1,2,0,3
"7600110000000002120313",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002120120",0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
"7600110000000002110212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000002060115",0,1,1,0,0,0,0,0,0,0,1,0,0,2,0
"7600110000000002030108",0,0,0,0,1,0,1,1,2,3,1,0,3,0,2
"7600110000000002210225",0,2,1,0,1,2,0,0,0,0,0,0,1,1,0
"7600110000000002130317",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"7600110000000002080410",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000002020104",0,0,2,0,0,1,0,0,0,1,1,0,1,0,1
"7600110000000002220202",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"7600110000000002090215",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"7600110000000002070106",0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
"7600110000000002050115",0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
"7600110000000003050105",0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
"7600110000000003050116",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002080105",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002050110",1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
"7600110000000002060301",1,0,0,0,0,3,1,1,1,0,1,1,0,1,1
"7600110000000002130111",0,2,0,1,0,0,1,0,0,1,1,1,1,0,1
"7600110000000002200305",0,0,0,1,1,3,0,0,4,0,2,1,0,2,2
"7600110000000002090202",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002110204",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000002090214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002060102",1,1,1,0,1,0,1,0,0,0,3,0,1,0,1
"7600110000000002060222",1,0,1,1,0,1,0,1,1,2,1,0,1,0,0
"7600110000000002130118",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000002010311",0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"7600110000000002220409",1,2,0,1,1,0,1,0,1,0,1,3,0,0,0
"7600110000000002020110",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7600110000000002090303",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002120520",0,0,0,0,1,1,0,1,0,0,1,1,2,0,0
"7600110000000002120207",1,1,0,0,0,0,2,2,0,1,0,2,1,0,0
"7600110000000002060101",4,1,0,3,0,0,0,5,1,0,0,2,1,0,2
"7600110000000002120403",0,2,0,2,0,1,0,0,2,0,1,0,1,1,2
"7600110000000002200203",0,0,0,0,1,1,0,0,0,1,0,2,0,0,0
"7600110000000002220417",0,1,2,0,0,0,0,0,0,0,1,1,0,0,0
"7600110000000002140108",1,3,4,3,1,2,3,2,0,1,7,1,1,4,3
"7600110000000002090208",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"7600110000000002060201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002130313",0,0,0,1,0,0,0,1,0,2,1,2,1,0,1
"7600110000000002120215",0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
"7600110000000002170115",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"7600110000000002210210",1,0,3,0,1,0,0,0,4,0,1,1,0,1,0
"7600110000000002130201",1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"7600110000000002200301",0,0,0,0,1,0,0,0,1,0,0,2,1,2,1
"7600110000000002080310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"7600110000000002090415",1,0,2,0,0,0,0,0,1,0,0,0,0,0,1
"7600110000000002060306",2,2,0,2,1,0,1,1,0,1,0,1,2,1,0
"7600110000000002090106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090112",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002080113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120312",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"7600110000000002010209",2,0,0,1,1,1,0,0,0,1,1,0,0,0,2
"7600110000000002220203",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"7600110000000002040114",1,0,0,2,0,0,0,0,0,0,1,0,1,0,0
"7600110000000002040112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002130217",0,1,0,0,0,0,2,0,0,0,0,0,1,0,0
"7600110000000002040140",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000003050107",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7600110000000002060303",1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"7600110000000002070118",0,0,0,1,2,0,0,0,0,0,1,0,0,0,1
"7600110000000002120103",1,1,0,1,0,0,0,3,2,2,2,1,1,0,1
"7600110000000002060203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002110309",0,0,0,0,1,0,1,0,0,1,1,3,0,0,0
"7600110000000002120409",1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
"7600110000000002090107",0,0,1,0,1,0,0,0,0,0,0,1,0,2,1
"7600110000000002060112",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000002120505",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"7600110000000002010315",0,3,0,0,0,0,0,1,0,0,3,0,1,0,0
"7600110000000002200306",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7600110000000002090104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120210",0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002120506",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7600110000000002120116",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"7600110000000002130309",0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"7600110000000002200114",0,0,0,1,0,0,1,0,2,1,0,0,1,1,0
"7600110000000002080424",0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
"7600110000000002060105",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002110209",0,1,0,0,0,0,0,0,0,1,1,2,0,0,1
"7600110000000002130119",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"7600110000000002120212",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002060205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002170215",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7600110000000002110305",2,2,3,6,0,2,0,3,1,4,1,2,1,0,3
"7600110000000002050111",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7600110000000002060204",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000002120407",0,1,0,1,0,0,1,1,0,1,1,0,0,0,0
"7600110000000002110302",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"7600110000000002220313",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7600110000000002090409",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"7600110000000002080216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090405",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"7600110000000002130102",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002060304",1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"7600110000000002200111",0,1,1,1,1,1,1,1,1,1,1,0,2,2,1
"7600110000000002210121",0,0,1,3,0,0,1,1,0,0,0,1,1,2,0
"7600110000000002060103",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"7600110000000002220401",1,0,0,0,3,0,1,0,0,2,3,0,2,0,1
"7600110000000002220306",1,1,2,1,0,1,0,1,1,0,2,1,3,2,0
"7600110000000002120203",1,1,0,2,2,0,1,1,0,1,0,0,2,0,1
"7600110000000002070111",0,0,2,0,0,0,1,1,0,1,0,1,0,1,0
"7600110000000002090203",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7600110000000002080306",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7600110000000002120509",2,0,0,1,0,1,1,2,1,2,0,1,2,2,2
"7600110000000002080204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7600110000000002110310",0,0,2,0,0,0,1,0,0,2,0,2,1,0,0
"7600110000000002110316",0,0,0,0,1,2,3,0,0,0,0,0,1,1,1
"7600110000000002210211",3,1,0,1,0,1,3,0,0,1,2,0,1,1,4
"7600110000000002060113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090411",0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
"7600110000000002120410",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"7600110000000002130207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000002030103",3,2,1,3,0,3,3,1,1,1,1,2,3,3,1
"7600110000000002030107",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"7600110000000002040102",2,0,2,2,2,0,1,0,2,2,3,0,1,2,0
"7600110000000002060215",0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
"7600110000000002060206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000003050109",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"7600110000000002010220",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"7600110000000003050114",0,2,2,0,2,2,3,2,0,4,1,2,4,0,0
"7600110000000002210115",0,0,0,0,0,1,0,1,0,0,3,0,1,0,1
"7600110000000002080311",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"7600110000000002110207",0,0,1,0,2,1,1,0,0,1,1,1,0,1,4
"7600110000000002120515",1,0,2,0,0,1,0,1,0,1,1,1,0,0,0
"7600110000000002060109",0,3,0,0,1,0,0,0,0,2,0,0,1,1,1
"7600110000000002200311",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"7600110000000002110412",0,0,0,1,0,0,1,1,0,0,0,2,0,1,1
"7600110000000002130304",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"7600110000000002130115",0,1,0,0,1,0,0,0,2,0,0,0,0,0,0
"7600110000000002080215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000002060116",0,0,0,0,0,1,0,1,0,1,1,3,0,1,0
"7600110000000002020106",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002210102",0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"7600110000000002130314",0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
"7600110000000002040141",0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
"7600110000000002210103",1,1,1,0,2,0,0,1,0,0,0,2,2,1,1
"7600110000000002080208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002040111",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7600110000000003050102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002080214",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002020108",0,0,0,1,0,0,0,2,3,1,2,5,0,0,3
"7600110000000002010102",0,0,5,1,0,1,2,2,1,1,2,1,0,2,2
"7600110000000002010232",1,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"7600110000000002040116",0,0,0,1,2,0,0,0,1,2,2,4,2,2,6
"7600110000000002040139",2,0,1,1,0,1,0,1,1,2,1,0,2,3,1
"7600110000000002050101",1,1,0,1,2,0,1,2,2,2,0,1,1,2,2
"7600110000000002060108",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002070121",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"7600110000000002070112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000002090209",1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"7600110000000002150106",0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
"7600110000000002080407",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"7600110000000002080316",0,0,0,0,1,1,0,2,0,0,0,0,0,2,1
